"DateTime";"grid (77) (kw)";"solar (77) (kw)"
"2018-06-10 13:30:00";3,192;2,186
"2018-06-10 13:45:00";3,779;1,984
"2018-06-10 14:00:00";3,704;2,313
"2018-06-10 14:15:00";2,821;2,159
"2018-06-10 14:30:00";2,88;2,179
"2018-06-10 14:45:00";2,946;1,782
"2018-06-10 15:00:00";2,784;1,895
"2018-06-10 15:15:00";2,419;2,314
"2018-06-10 15:30:00";2,55;2,217
"2018-06-10 15:45:00";3,151;1,849
"2018-06-10 16:00:00";2,639;1,751
"2018-06-10 16:15:00";0,453;1,874
"2018-06-10 16:30:00";0,679;1,662
"2018-06-10 16:45:00";1,246;1,601
"2018-06-10 17:00:00";2,385;1,389
"2018-06-10 17:15:00";1,819;1,068
"2018-06-10 17:30:00";5,177;1,031
"2018-06-10 17:45:00";5,257;0,903
"2018-06-10 18:00:00";5,416;0,778
"2018-06-10 18:15:00";5,631;0,601
"2018-06-10 18:30:00";5,707;0,486
"2018-06-10 18:45:00";5,903;0,31
"2018-06-10 19:00:00";5,977;0,18
"2018-06-10 19:15:00";5,966;0,148
"2018-06-10 19:30:00";5,963;0,063
"2018-06-10 19:45:00";4,372;0,032
"2018-06-10 20:00:00";6,258;0,015
"2018-06-10 20:15:00";5,271;0,004
"2018-06-10 20:30:00";6,385;0,008
"2018-06-10 20:45:00";6,379;0,007
"2018-06-10 21:00:00";4,767;0,007
"2018-06-10 21:15:00";6,062;0,007
"2018-06-10 21:30:00";3,204;-0,003
"2018-06-10 21:45:00";2,818;-0,006
"2018-06-10 22:00:00";4,406;-0,007
"2018-06-10 22:15:00";5,658;-0,006
"2018-06-10 22:30:00";3,458;-0,006
"2018-06-10 22:45:00";3,301;-0,006
"2018-06-10 23:00:00";1,623;-0,005
"2018-06-10 23:15:00";2,361;-0,006
"2018-06-10 23:30:00";2,786;-0,007
"2018-06-10 23:45:00";1,626;-0,007
"2018-06-11 00:00:00";1,484;-0,006
"2018-06-11 00:15:00";2,428;-0,007
"2018-06-11 00:30:00";2,129;-0,007
"2018-06-11 00:45:00";1,044;-0,007
"2018-06-11 01:00:00";2,131;-0,007
"2018-06-11 01:15:00";1,924;-0,007
"2018-06-11 01:30:00";1,393;-0,006
"2018-06-11 01:45:00";1,614;-0,005
"2018-06-11 02:00:00";2,085;-0,004
"2018-06-11 02:15:00";1,624;-0,007
"2018-06-11 02:30:00";0,876;-0,006
"2018-06-11 02:45:00";1,868;-0,006
"2018-06-11 03:00:00";1,48;-0,006
"2018-06-11 03:15:00";1,587;-0,002
"2018-06-11 03:30:00";3,038;0,005
"2018-06-11 03:45:00";2,722;0,005
"2018-06-11 04:00:00";2,254;0,005
"2018-06-11 04:15:00";1,724;-0,005
"2018-06-11 04:30:00";1,036;-0,006
"2018-06-11 04:45:00";1,163;-0,006
"2018-06-11 05:00:00";1,551;-0,006
"2018-06-11 05:15:00";0,896;-0,006
"2018-06-11 05:30:00";1,788;-0,003
"2018-06-11 05:45:00";2,993;0,006
"2018-06-11 06:00:00";1,756;0,002
"2018-06-11 06:15:00";1,392;-0,007
"2018-06-11 06:30:00";2,377;-0,007
"2018-06-11 06:45:00";3,205;-0,008
"2018-06-11 07:00:00";0,838;-0,002
"2018-06-11 07:15:00";2,201;0,072
"2018-06-11 07:30:00";2,149;0,128
"2018-06-11 07:45:00";1,719;0,182
"2018-06-11 08:00:00";1,708;0,274
"2018-06-11 08:15:00";2,235;0,299
"2018-06-11 08:30:00";2,171;0,306
"2018-06-11 08:45:00";0,72;0,444
"2018-06-11 09:00:00";1,819;0,543
"2018-06-11 09:15:00";2,241;0,486
"2018-06-11 09:30:00";1,002;0,546
"2018-06-11 09:45:00";1,264;0,793
"2018-06-11 10:00:00";1,486;0,986
"2018-06-11 10:15:00";1,483;0,885
"2018-06-11 10:30:00";0,118;1,26
"2018-06-11 10:45:00";0,556;1,439
"2018-06-11 11:00:00";1,888;1,597
"2018-06-11 11:15:00";0,241;1,627
"2018-06-11 11:30:00";1,254;1,671
"2018-06-11 11:45:00";1,504;1,926
"2018-06-11 12:00:00";0,705;1,804
"2018-06-11 12:15:00";3,833;1,952
"2018-06-11 12:30:00";6,573;1,737
"2018-06-11 12:45:00";3,595;2,397
"2018-06-11 13:00:00";2,601;2,239
"2018-06-11 13:15:00";3,222;2,002
"2018-06-11 13:30:00";-0,148;2,252
"2018-06-11 13:45:00";2,779;1,738
"2018-06-11 14:00:00";1,042;2,409
"2018-06-11 14:15:00";2,872;1,752
"2018-06-11 14:30:00";0,44;1,783
"2018-06-11 14:45:00";2,782;2,119
"2018-06-11 15:00:00";1,742;2,122
"2018-06-11 15:15:00";1,357;2,242
"2018-06-11 15:30:00";3,264;1,531
"2018-06-11 15:45:00";1,079;1,848
"2018-06-11 16:00:00";2,678;1,684
"2018-06-11 16:15:00";3,758;1,074
"2018-06-11 16:30:00";3,163;1,435
"2018-06-11 16:45:00";3,062;1,574
"2018-06-11 17:00:00";3,489;1,445
"2018-06-11 17:15:00";3,763;1,179
"2018-06-11 17:30:00";4,354;0,886
"2018-06-11 17:45:00";8,159;0,9
"2018-06-11 18:00:00";5,334;0,623
"2018-06-11 18:15:00";1,78;0,625
"2018-06-11 18:30:00";3,895;0,438
"2018-06-11 18:45:00";4,834;0,335
"2018-06-11 19:00:00";5,211;0,208
"2018-06-11 19:15:00";5,036;0,125
"2018-06-11 19:30:00";4,927;0,077
"2018-06-11 19:45:00";5,087;0,044
"2018-06-11 20:00:00";3,353;0,016
"2018-06-11 20:15:00";5,109;-0,01
"2018-06-11 20:30:00";4,389;-0,007
"2018-06-11 20:45:00";3,501;-0,006
"2018-06-11 21:00:00";5,098;-0,006
"2018-06-11 21:15:00";2,664;-0,005
"2018-06-11 21:30:00";5,008;-0,006
"2018-06-11 21:45:00";2,57;-0,005
"2018-06-11 22:00:00";3,958;-0,005
"2018-06-11 22:15:00";5,67;-0,006
"2018-06-11 22:30:00";4,571;-0,006
"2018-06-11 22:45:00";2,925;-0,007
"2018-06-11 23:00:00";2,278;-0,005
"2018-06-11 23:15:00";1,713;-0,005
"2018-06-11 23:30:00";1,656;-0,005
"2018-06-11 23:45:00";2,759;-0,006
"2018-06-12 00:00:00";2,27;-0,006
"2018-06-12 00:15:00";1,165;-0,005
"2018-06-12 00:30:00";2,281;-0,006
"2018-06-12 00:45:00";2,183;-0,006
"2018-06-12 01:00:00";1,798;-0,006
"2018-06-12 01:15:00";1,171;-0,006
"2018-06-12 01:30:00";2,175;-0,006
"2018-06-12 01:45:00";2,152;-0,006
"2018-06-12 02:00:00";1,615;-0,006
"2018-06-12 02:15:00";1,427;-0,007
"2018-06-12 02:30:00";2,906;-0,012
"2018-06-12 02:45:00";2,226;-0,008
"2018-06-12 03:00:00";1,299;-0,012
"2018-06-12 03:15:00";3,037;-0,016
"2018-06-12 03:30:00";2,064;-0,008
"2018-06-12 03:45:00";2,63;0,003
"2018-06-12 04:00:00";3,608;0,003
"2018-06-12 04:15:00";3,188;0,006
"2018-06-12 04:30:00";2,233;0,006
"2018-06-12 04:45:00";3,092;0,005
"2018-06-12 05:00:00";3,04;0,005
"2018-06-12 05:15:00";2,085;0,004
"2018-06-12 05:30:00";3,124;0,005
"2018-06-12 05:45:00";3,127;0,006
"2018-06-12 06:00:00";2,3;0,006
"2018-06-12 06:15:00";3,046;0,006
"2018-06-12 06:30:00";3,944;0,004
"2018-06-12 06:45:00";4,759;0,006
"2018-06-12 07:00:00";1,346;0,071
"2018-06-12 07:15:00";2,433;0,12
"2018-06-12 07:30:00";2,35;0,136
"2018-06-12 07:45:00";1,332;0,173
"2018-06-12 08:00:00";2,247;0,123
"2018-06-12 08:15:00";2,56;0,202
"2018-06-12 08:30:00";1,96;0,339
"2018-06-12 08:45:00";0,884;0,538
"2018-06-12 09:00:00";1,761;0,527
"2018-06-12 09:15:00";1,786;0,613
"2018-06-12 09:30:00";1,179;0,821
"2018-06-12 09:45:00";1,069;0,665
"2018-06-12 10:00:00";2,142;0,375
"2018-06-12 10:15:00";1,514;0,779
"2018-06-12 10:30:00";0,101;1,349
"2018-06-12 10:45:00";2,823;1,648
"2018-06-12 11:00:00";3,036;1,69
"2018-06-12 11:15:00";1,936;1,816
"2018-06-12 11:30:00";2,493;1,811
"2018-06-12 11:45:00";3,072;1,958
"2018-06-12 12:00:00";1,976;1,935
"2018-06-12 12:15:00";2,149;2,138
"2018-06-12 12:30:00";3,341;1,663
"2018-06-12 12:45:00";1,001;2,493
"2018-06-12 13:00:00";4,386;1,818
"2018-06-12 13:15:00";2,059;1,752
"2018-06-12 13:30:00";3,603;2,11
"2018-06-12 13:45:00";2,409;2,062
"2018-06-12 14:00:00";2,846;2,479
"2018-06-12 14:15:00";3,791;2,235
"2018-06-12 14:30:00";2,773;1,802
"2018-06-12 14:45:00";4,207;2,222
"2018-06-12 15:00:00";2,027;1,895
"2018-06-12 15:15:00";5,099;1,282
"2018-06-12 15:30:00";3,048;1,516
"2018-06-12 15:45:00";4,03;1,506
"2018-06-12 16:00:00";4,607;1,773
"2018-06-12 16:15:00";5,211;1,224
"2018-06-12 16:30:00";2,652;1,415
"2018-06-12 16:45:00";4,825;1,587
"2018-06-12 17:00:00";5,257;1,34
"2018-06-12 17:15:00";5,242;1,39
"2018-06-12 17:30:00";5,704;0,863
"2018-06-12 17:45:00";5,735;0,624
"2018-06-12 18:00:00";4,328;0,812
"2018-06-12 18:15:00";4,445;0,637
"2018-06-12 18:30:00";4,476;0,501
"2018-06-12 18:45:00";2,843;0,355
"2018-06-12 19:00:00";4,737;0,197
"2018-06-12 19:15:00";2,463;0,116
"2018-06-12 19:30:00";5,572;0,064
"2018-06-12 19:45:00";4,771;0,046
"2018-06-12 20:00:00";5,834;0,015
"2018-06-12 20:15:00";4,932;0,001
"2018-06-12 20:30:00";5,949;0,008
"2018-06-12 20:45:00";4,523;0,009
"2018-06-12 21:00:00";10,337;0,008
"2018-06-12 21:15:00";8,29;0,008
"2018-06-12 21:30:00";8,411;0,007
"2018-06-12 21:45:00";4,928;0,008
"2018-06-12 22:00:00";8,121;0,008
"2018-06-12 22:15:00";8;0,009
"2018-06-12 22:30:00";8,494;0,007
"2018-06-12 22:45:00";4,387;0,008
"2018-06-12 23:00:00";2,951;0,008
"2018-06-12 23:15:00";4,544;0,005
"2018-06-12 23:30:00";3,048;0,006
"2018-06-12 23:45:00";3,531;0,006
"2018-06-13 00:00:00";4,285;0,006
"2018-06-13 00:15:00";3,009;0,006
"2018-06-13 00:30:00";3,638;0,006
"2018-06-13 00:45:00";3,643;0,005
"2018-06-13 01:00:00";3,438;0,005
"2018-06-13 01:15:00";2,34;0,005
"2018-06-13 01:30:00";3,473;0,006
"2018-06-13 01:45:00";3,352;0,006
"2018-06-13 02:00:00";2,838;0,006
"2018-06-13 02:15:00";2,915;0,005
"2018-06-13 02:30:00";3,669;0,001
"2018-06-13 02:45:00";2,794;0
"2018-06-13 03:00:00";3,384;0,004
"2018-06-13 03:15:00";4,31;0
"2018-06-13 03:30:00";3,47;-0,001
"2018-06-13 03:45:00";3,181;0,004
"2018-06-13 04:00:00";3,457;0,002
"2018-06-13 04:15:00";2,459;0,003
"2018-06-13 04:30:00";3,13;0,005
"2018-06-13 04:45:00";3,139;0,005
"2018-06-13 05:00:00";2,328;0,006
"2018-06-13 05:15:00";3,185;0,006
"2018-06-13 05:30:00";3,078;0,006
"2018-06-13 05:45:00";2,386;0,006
"2018-06-13 06:00:00";3,144;0,005
"2018-06-13 06:15:00";2,608;0,005
"2018-06-13 06:30:00";4,459;0,004
"2018-06-13 06:45:00";5,64;0,007
"2018-06-13 07:00:00";2,508;0,032
"2018-06-13 07:15:00";3,899;0,077
"2018-06-13 07:30:00";3,026;0,133
"2018-06-13 07:45:00";3,657;0,239
"2018-06-13 08:00:00";5,137;0,19
"2018-06-13 08:15:00";2,329;0,276
"2018-06-13 08:30:00";2,14;0,314
"2018-06-13 08:45:00";2,54;0,646
"2018-06-13 09:00:00";1,394;0,699
"2018-06-13 09:15:00";1,595;0,71
"2018-06-13 09:30:00";2,146;0,657
"2018-06-13 09:45:00";1,42;0,669
"2018-06-13 10:00:00";0,85;0,982
"2018-06-13 10:15:00";1,695;1,206
"2018-06-13 10:30:00";0,625;1,458
"2018-06-13 10:45:00";1,694;0,872
"2018-06-13 11:00:00";2,345;1,599
"2018-06-13 11:15:00";0,487;1,855
"2018-06-13 11:30:00";1,186;1,694
"2018-06-13 11:45:00";2,08;2,055
"2018-06-13 12:00:00";0,676;1,63
"2018-06-13 12:15:00";1,334;1,47
"2018-06-13 12:30:00";3,217;0,78
"2018-06-13 12:45:00";1,247;1,184
"2018-06-13 13:00:00";0,946;1,915
"2018-06-13 13:15:00";2,942;1,962
"2018-06-13 13:30:00";2,038;1,384
"2018-06-13 13:45:00";2,028;1,985
"2018-06-13 14:00:00";1,597;2,506
"2018-06-13 14:15:00";1,257;2,438
"2018-06-13 14:30:00";3,537;2,19
"2018-06-13 14:45:00";0,374;2,276
"2018-06-13 15:00:00";3,284;1,862
"2018-06-13 15:15:00";-0,131;2,101
"2018-06-13 15:30:00";2,913;2,051
"2018-06-13 15:45:00";2,913;2,105
"2018-06-13 16:00:00";2,916;1,985
"2018-06-13 16:15:00";3,135;0,909
"2018-06-13 16:30:00";2,547;1,411
"2018-06-13 16:45:00";4,088;0,706
"2018-06-13 17:00:00";3,815;1,057
"2018-06-13 17:15:00";4,016;0,78
"2018-06-13 17:30:00";3,781;1,089
"2018-06-13 17:45:00";3,851;1,045
"2018-06-13 18:00:00";5,535;0,818
"2018-06-13 18:15:00";6,152;0,505
"2018-06-13 18:30:00";3,958;0,518
"2018-06-13 18:45:00";5,057;0,438
"2018-06-13 19:00:00";4,702;0,19
"2018-06-13 19:15:00";2,754;0,077
"2018-06-13 19:30:00";2,984;0,053
"2018-06-13 19:45:00";6,535;0,034
"2018-06-13 20:00:00";8,906;0,011
"2018-06-13 20:15:00";5,285;-0,012
"2018-06-13 20:30:00";3,288;-0,004
"2018-06-13 20:45:00";4,107;-0,002
"2018-06-13 21:00:00";4,557;0,008
"2018-06-13 21:15:00";5,194;0,007
"2018-06-13 21:30:00";4,444;0,008
"2018-06-13 21:45:00";4,723;0,007
"2018-06-13 22:00:00";4,999;0,007
"2018-06-13 22:15:00";3,067;0,007
"2018-06-13 22:30:00";3,483;0,007
"2018-06-13 22:45:00";4,157;0,006
"2018-06-13 23:00:00";3,921;0,006
"2018-06-13 23:15:00";2,699;0,006
"2018-06-13 23:30:00";3,978;0,006
"2018-06-13 23:45:00";3,741;0,005
"2018-06-14 00:00:00";2,938;0,005
"2018-06-14 00:15:00";3,01;0,005
"2018-06-14 00:30:00";3,741;0,005
"2018-06-14 00:45:00";3,695;0,006
"2018-06-14 01:00:00";2,616;0,006
"2018-06-14 01:15:00";3,446;0,005
"2018-06-14 01:30:00";3,594;0,005
"2018-06-14 01:45:00";2,904;0,004
"2018-06-14 02:00:00";2,554;0,005
"2018-06-14 02:15:00";3,417;0,005
"2018-06-14 02:30:00";3,009;0,006
"2018-06-14 02:45:00";2,7;0,006
"2018-06-14 03:00:00";3,26;0,005
"2018-06-14 03:15:00";0,872;-0,007
"2018-06-14 03:30:00";1,706;-0,007
"2018-06-14 03:45:00";1,755;-0,007
"2018-06-14 04:00:00";0,908;-0,006
"2018-06-14 04:15:00";1,748;-0,006
"2018-06-14 04:30:00";1,56;-0,007
"2018-06-14 04:45:00";0,895;-0,008
"2018-06-14 05:00:00";1,658;-0,007
"2018-06-14 05:15:00";0,864;-0,007
"2018-06-14 05:30:00";1,713;-0,006
"2018-06-14 05:45:00";1,634;-0,006
"2018-06-14 06:00:00";0,922;-0,007
"2018-06-14 06:15:00";1,59;-0,008
"2018-06-14 06:30:00";2,649;-0,008
"2018-06-14 06:45:00";3,136;0,011
"2018-06-14 07:00:00";1,216;0,033
"2018-06-14 07:15:00";1,802;0,107
"2018-06-14 07:30:00";2,804;0,132
"2018-06-14 07:45:00";2,326;0,189
"2018-06-14 08:00:00";1,304;0,119
"2018-06-14 08:15:00";2,029;0,311
"2018-06-14 08:30:00";2,506;0,192
"2018-06-14 08:45:00";1,289;0,26
"2018-06-14 09:00:00";1,405;0,318
"2018-06-14 09:15:00";1,684;0,614
"2018-06-14 09:30:00";1,217;0,724
"2018-06-14 09:45:00";0,249;0,748
"2018-06-14 10:00:00";0,025;0,936
"2018-06-14 10:15:00";1,813;1,099
"2018-06-14 10:30:00";-0,027;1,224
"2018-06-14 10:45:00";2,176;1,125
"2018-06-14 11:00:00";1,456;1,43
"2018-06-14 11:15:00";0,095;1,593
"2018-06-14 11:30:00";2,255;1,675
"2018-06-14 11:45:00";0,918;1,657
"2018-06-14 12:00:00";1,064;1,985
"2018-06-14 12:15:00";1,784;1,756
"2018-06-14 12:30:00";0,42;1,765
"2018-06-14 12:45:00";2,495;2,037
"2018-06-14 13:00:00";-0,036;1,87
"2018-06-14 13:15:00";2,142;2,25
"2018-06-14 13:30:00";0,335;1,974
"2018-06-14 13:45:00";2,119;1,856
"2018-06-14 14:00:00";0,625;2,295
"2018-06-14 14:15:00";1,41;2,494
"2018-06-14 14:30:00";1,054;2,39
"2018-06-14 14:45:00";1,307;2,335
"2018-06-14 15:00:00";1,611;2,338
"2018-06-14 15:15:00";1,343;1,872
"2018-06-14 15:30:00";2,599;1,667
"2018-06-14 15:45:00";1,325;2,11
"2018-06-14 16:00:00";2,494;1,604
"2018-06-14 16:15:00";3,224;1,366
"2018-06-14 16:30:00";0,965;1,96
"2018-06-14 16:45:00";4,209;1,355
"2018-06-14 17:00:00";3,791;1,185
"2018-06-14 17:15:00";5,024;1,127
"2018-06-14 17:30:00";7,005;0,438
"2018-06-14 17:45:00";6,269;0,949
"2018-06-14 18:00:00";5,896;0,817
"2018-06-14 18:15:00";5,981;0,614
"2018-06-14 18:30:00";6,847;0,488
"2018-06-14 18:45:00";7,067;0,326
"2018-06-14 19:00:00";6,451;0,204
"2018-06-14 19:15:00";4,997;0,111
"2018-06-14 19:30:00";6,5;0,054
"2018-06-14 19:45:00";4,133;0,037
"2018-06-14 20:00:00";6,3;0,019
"2018-06-14 20:15:00";5,834;0
"2018-06-14 20:30:00";3,042;0,007
"2018-06-14 20:45:00";6,276;0,005
"2018-06-14 21:00:00";6,417;0,007
"2018-06-14 21:15:00";4,405;0,007
"2018-06-14 21:30:00";5,114;0,007
"2018-06-14 21:45:00";4,033;0,008
"2018-06-14 22:00:00";4,487;0,009
"2018-06-14 22:15:00";4,056;0,009
"2018-06-14 22:30:00";3,67;0,008
"2018-06-14 22:45:00";2,773;0,006
"2018-06-14 23:00:00";3,709;0,007
"2018-06-14 23:15:00";3,709;0,007
"2018-06-14 23:30:00";2,877;0,007
"2018-06-14 23:45:00";3,249;0,006
"2018-06-15 00:00:00";3,789;0,007
"2018-06-15 00:15:00";3,31;0,006
"2018-06-15 00:30:00";2,264;0,006
"2018-06-15 00:45:00";3,449;0,006
"2018-06-15 01:00:00";3,465;0,006
"2018-06-15 01:15:00";3,219;0,006
"2018-06-15 01:30:00";2,357;0,006
"2018-06-15 01:45:00";3,298;0,006
"2018-06-15 02:00:00";3,34;0,006
"2018-06-15 02:15:00";2,244;0,007
"2018-06-15 02:30:00";3,625;0,008
"2018-06-15 02:45:00";3,38;0,009
"2018-06-15 03:00:00";2,387;0,006
"2018-06-15 03:15:00";3,191;0,006
"2018-06-15 03:30:00";2,195;0,006
"2018-06-15 03:45:00";3,162;0,006
"2018-06-15 04:00:00";3,061;0,007
"2018-06-15 04:15:00";2,427;0,007
"2018-06-15 04:30:00";3,062;0,006
"2018-06-15 04:45:00";2,281;0,007
"2018-06-15 05:00:00";3,042;0,006
"2018-06-15 05:15:00";2,269;0,007
"2018-06-15 05:30:00";2,994;0,006
"2018-06-15 05:45:00";2,181;0,006
"2018-06-15 06:00:00";3,006;0,006
"2018-06-15 06:15:00";2,27;0,007
"2018-06-15 06:30:00";4,438;0,005
"2018-06-15 06:45:00";4,522;0,014
"2018-06-15 07:00:00";2,351;0,051
"2018-06-15 07:15:00";3,306;0,131
"2018-06-15 07:30:00";3,557;0,205
"2018-06-15 07:45:00";2,897;0,232
"2018-06-15 08:00:00";3,17;0,23
"2018-06-15 08:15:00";4,072;0,201
"2018-06-15 08:30:00";3,827;0,228
"2018-06-15 08:45:00";2,457;0,395
"2018-06-15 09:00:00";4,599;0,496
"2018-06-15 09:15:00";4,24;0,473
"2018-06-15 09:30:00";3,634;0,601
"2018-06-15 09:45:00";3,741;0,535
"2018-06-15 10:00:00";3,993;0,762
"2018-06-15 10:15:00";3,729;1,102
"2018-06-15 10:30:00";2,454;1,121
"2018-06-15 10:45:00";3,447;0,949
"2018-06-15 11:00:00";3,871;0,796
"2018-06-15 11:15:00";1,637;1,832
"2018-06-15 11:30:00";2,344;2,111
"2018-06-15 11:45:00";3,407;1,702
"2018-06-15 12:00:00";2,042;1,833
"2018-06-15 12:15:00";1,639;1,762
"2018-06-15 12:30:00";3,202;1,413
"2018-06-15 12:45:00";1,166;1,328
"2018-06-15 13:00:00";1,505;1,341
"2018-06-15 13:15:00";2,25;1,285
"2018-06-15 13:30:00";0,766;1,296
"2018-06-15 13:45:00";2,234;2,402
"2018-06-15 14:00:00";-0,321;2,331
"2018-06-15 14:15:00";1,489;2,502
"2018-06-15 14:30:00";1,537;1,455
"2018-06-15 14:45:00";2,399;0,851
"2018-06-15 15:00:00";2,008;1,846
"2018-06-15 15:15:00";1,722;2,027
"2018-06-15 15:30:00";3,9;2,245
"2018-06-15 15:45:00";3,136;1,394
"2018-06-15 16:00:00";5,121;0,516
"2018-06-15 16:15:00";9,473;1,58
"2018-06-15 16:30:00";9,22;1,741
"2018-06-15 16:45:00";7,313;1,613
"2018-06-15 17:00:00";4,517;1,108
"2018-06-15 17:15:00";6,109;1,207
"2018-06-15 17:30:00";6,425;0,538
"2018-06-15 17:45:00";8,111;0,217
"2018-06-15 18:00:00";7,229;0,115
"2018-06-15 18:15:00";5,465;0,118
"2018-06-15 18:30:00";6,783;0,111
"2018-06-15 18:45:00";5,083;0,272
"2018-06-15 19:00:00";6,854;0,115
"2018-06-15 19:15:00";5,994;0,152
"2018-06-15 19:30:00";5,252;0,085
"2018-06-15 19:45:00";8,022;0,05
"2018-06-15 20:00:00";5,057;0,027
"2018-06-15 20:15:00";8,107;0,003
"2018-06-15 20:30:00";4,117;0,01
"2018-06-15 20:45:00";7,433;0,009
"2018-06-15 21:00:00";6,473;0,009
"2018-06-15 21:15:00";6,444;0,009
"2018-06-15 21:30:00";5,101;0,009
"2018-06-15 21:45:00";5,247;0,01
"2018-06-15 22:00:00";2,864;0,011
"2018-06-15 22:15:00";3,87;0,009
"2018-06-15 22:30:00";3,816;0,008
"2018-06-15 22:45:00";3,033;0,007
"2018-06-15 23:00:00";3,297;0,006
"2018-06-15 23:15:00";3,76;0,005
"2018-06-15 23:30:00";3,846;0,006
"2018-06-15 23:45:00";2,376;0,006
"2018-06-16 00:00:00";3,927;0,006
"2018-06-16 00:15:00";3,554;0,006
"2018-06-16 00:30:00";3,103;0,005
"2018-06-16 00:45:00";2,55;0,005
"2018-06-16 01:00:00";3,509;0,005
"2018-06-16 01:15:00";3,594;0,006
"2018-06-16 01:30:00";2,395;0,006
"2018-06-16 01:45:00";3,581;0,005
"2018-06-16 02:00:00";3,306;0,005
"2018-06-16 02:15:00";2,23;0,005
"2018-06-16 02:30:00";3,544;0,002
"2018-06-16 02:45:00";3,727;0,001
"2018-06-16 03:00:00";2,455;0,004
"2018-06-16 03:15:00";4,112;-0,002
"2018-06-16 03:30:00";3,296;-0,002
"2018-06-16 03:45:00";3,04;0,003
"2018-06-16 04:00:00";3,529;0,003
"2018-06-16 04:15:00";2,591;0,004
"2018-06-16 04:30:00";3,17;0,006
"2018-06-16 04:45:00";2,685;0,006
"2018-06-16 05:00:00";2,673;0,005
"2018-06-16 05:15:00";3,054;0,005
"2018-06-16 05:30:00";2,325;0,006
"2018-06-16 05:45:00";3,093;0,005
"2018-06-16 06:00:00";3,024;0,005
"2018-06-16 06:15:00";2,346;0,006
"2018-06-16 06:30:00";4,444;0,004
"2018-06-16 06:45:00";3,783;0,017
"2018-06-16 07:00:00";2,973;0,061
"2018-06-16 07:15:00";2,838;0,09
"2018-06-16 07:30:00";3,461;0,144
"2018-06-16 07:45:00";3,457;0,196
"2018-06-16 08:00:00";2,505;0,22
"2018-06-16 08:15:00";2,865;0,334
"2018-06-16 08:30:00";3,157;0,334
"2018-06-16 08:45:00";3,231;0,264
"2018-06-16 09:00:00";2,348;0,234
"2018-06-16 09:15:00";2,606;0,458
"2018-06-16 09:30:00";2,669;0,755
"2018-06-16 09:45:00";2,302;0,334
"2018-06-16 10:00:00";0,991;0,494
"2018-06-16 10:15:00";1,43;0,689
"2018-06-16 10:30:00";1,587;0,889
"2018-06-16 10:45:00";1,184;1,263
"2018-06-16 11:00:00";1,306;1,648
"2018-06-16 11:15:00";2,136;1,882
"2018-06-16 11:30:00";2,512;1,494
"2018-06-16 11:45:00";2,715;1,589
"2018-06-16 12:00:00";3,874;2,037
"2018-06-16 12:15:00";1,456;2,164
"2018-06-16 12:30:00";3,799;2,353
"2018-06-16 12:45:00";2,842;1,643
"2018-06-16 13:00:00";2,673;1,588
"2018-06-16 13:15:00";4,463;1,26
"2018-06-16 13:30:00";1,592;1,597
"2018-06-16 13:45:00";4,194;1,928
"2018-06-16 14:00:00";1,153;2,422
"2018-06-16 14:15:00";2,511;2,411
"2018-06-16 14:30:00";1,16;1,391
"2018-06-16 14:45:00";2,974;0,496
"2018-06-16 15:00:00";1,658;1,846
"2018-06-16 15:15:00";1,187;1,224
"2018-06-16 15:30:00";4,042;0,235
"2018-06-16 15:45:00";2,423;0,518
"2018-06-16 16:00:00";1,437;1,599
"2018-06-16 16:15:00";2,826;1,677
"2018-06-16 16:30:00";1,261;1,493
"2018-06-16 16:45:00";3,45;1,72
"2018-06-16 17:00:00";1,82;0,878
"2018-06-16 17:15:00";3,685;1,199
"2018-06-16 17:30:00";6,04;0,833
"2018-06-16 17:45:00";9,347;0,98
"2018-06-16 18:00:00";6,832;0,799
"2018-06-16 18:15:00";6,258;0,341
"2018-06-16 18:30:00";6,317;0,434
"2018-06-16 18:45:00";5,867;0,308
"2018-06-16 19:00:00";6,18;0,193
"2018-06-16 19:15:00";4,374;0,12
"2018-06-16 19:30:00";5,914;0,084
"2018-06-16 19:45:00";6,203;0,051
"2018-06-16 20:00:00";5,19;0,026
"2018-06-16 20:15:00";3,849;0,002
"2018-06-16 20:30:00";6,274;0,006
"2018-06-16 20:45:00";6,156;0,007
"2018-06-16 21:00:00";4,408;0,007
"2018-06-16 21:15:00";4,717;0,007
"2018-06-16 21:30:00";4,361;0,009
"2018-06-16 21:45:00";3,034;0,009
"2018-06-16 22:00:00";5,337;0,008
"2018-06-16 22:15:00";2,833;0,009
"2018-06-16 22:30:00";4,256;0,004
"2018-06-16 22:45:00";4,473;-0,004
"2018-06-16 23:00:00";3,835;-0,002
"2018-06-16 23:15:00";3,565;0,004
"2018-06-16 23:30:00";4,486;-0,001
"2018-06-16 23:45:00";4,07;0,003
"2018-06-17 00:00:00";3,176;0,002
"2018-06-17 00:15:00";3,479;0,001
"2018-06-17 00:30:00";3,747;0,005
"2018-06-17 00:45:00";3,59;0,005
"2018-06-17 01:00:00";2,86;0,006
"2018-06-17 01:15:00";3,151;0,005
"2018-06-17 01:30:00";3,54;0,005
"2018-06-17 01:45:00";3,61;0,005
"2018-06-17 02:00:00";2,688;0,005
"2018-06-17 02:15:00";3,306;0,005
"2018-06-17 02:30:00";3,573;0,005
"2018-06-17 02:45:00";2,922;0,005
"2018-06-17 03:00:00";2,921;0,004
